0,1,2,3,4,5,6,7
0.12709264,0.21401593,-0.5032046,0.47975233,0.06635388,0.38087952,-0.20039284,-0.51481867
0.0017516591,0.12722495,-0.51594454,0.44688815,0.08754458,0.47588152,-0.05918121,-0.52940834
0.12670833,0.24534154,-0.5265987,0.50920147,0.06909533,0.2814349,-0.11516321,-0.5384402
0.5845215,0.36880466,-0.4012785,0.32750207,-0.04422224,-0.0713734,-0.2876548,-0.40526614
0.22828455,0.27532062,-0.49147403,0.4736756,0.0480055,0.27872851,-0.2659249,-0.5054298
0.5010178,0.3743012,-0.45056078,0.38265532,-0.017813526,-0.048071247,-0.21270518,-0.4599761
0.51183426,0.36889905,-0.43234453,0.37894234,-0.022288628,-0.0219872,-0.27905497,-0.43882582
-0.1574131,0.0036139104,-0.5218387,0.34105048,0.12807812,0.34933302,0.41343957,-0.5265048
0.35784158,0.3150999,-0.47199062,0.44261214,0.018918067,0.175383,-0.29898435,-0.48318955
-0.08049962,0.08938586,-0.54869515,0.41658896,0.11506616,0.25671145,0.34667453,-0.55820525
-0.11181751,0.04051844,-0.5328014,0.39166883,0.11674649,0.4231275,0.24300358,-0.54484504
0.2962086,0.32432956,-0.51426685,0.48807046,0.032581586,0.10127254,-0.136983,-0.523742
0.26451167,0.29119703,-0.48532036,0.47292203,0.04194379,0.24352548,-0.28280437,-0.49497923
-0.1751248,-0.037971474,-0.503322,0.29674318,0.123208776,0.4795515,0.34566027,-0.51173115
0.50668615,0.36317736,-0.43660995,0.38186353,-0.019072898,-0.0052000172,-0.27810073,-0.44406375
0.43810195,0.34653637,-0.4593714,0.4163853,0.0019055555,0.069717415,-0.28235817,-0.46796387
